dir;test;tool;timeout;noUC
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N19;ltlfuc_sat;False;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N19;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n3/P0.3/L80;P0.333333333333333N3L80_5.negated;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/formulas/n3/P0.3/L80;P0.333333333333333N3L80_5.negated;ltlfuc_bdd;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N43;trppp;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N43;ltlfuc_sat;False;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N43;ltlfuc_bdd;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N11;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f;lift_b_f_13;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f;lift_b_f_13;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f;lift_b_f_13;ltlfuc_bdd;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N21;ltlfuc_sat;False;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N21;ltlfuc_bdd;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N22;ltlfuc_sat;False;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N22;ltlfuc_bdd;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N30;trppp;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N30;ltlfuc_sat;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N45;ltlfuc_sat;False;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N22;ltlfuc_sat;False;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N22;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear5;ltlfuc_sat;False;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N8;trppp;True;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N8;ltlfuc_sat;False;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N8;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f;lift_b_f_4;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f;lift_b_f_4;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f;lift_b_f_4;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear15;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear15;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear15;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear12;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear12;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear12;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula40;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula40;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula40;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear10;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear10;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear10;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry7;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry7;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula80;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula80;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula80;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula80;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula80;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula100;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula100;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula100;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula100;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula100;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear13;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear13;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear13;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_5;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_5;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_5;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_5;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_5;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter14;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter14;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter14;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter8;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter8;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter8;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_50_49;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_50_49;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_50_49;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_50_49;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_50_49;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula30;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula30;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula30;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter17;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter17;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter17;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter17;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter17;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry9;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry9;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry9;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry15;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry15;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry15;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry15;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry15;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula600;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula600;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula600;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula600;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula600;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter10;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter10;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter10;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula70;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula70;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula70;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula70;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula70;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula20;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula20;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula20;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_17;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_17;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_17;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_17;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_17;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter20;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter20;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter20;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter20;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter20;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear14;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear14;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear14;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter11;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter11;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter11;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear18;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear18;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear18;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter9;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter9;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter9;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula400;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula400;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula400;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula400;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula400;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula200;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula200;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula200;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula200;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula200;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear8;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear8;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear8;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear20;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear20;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear20;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter19;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter19;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter19;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter19;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter19;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter6;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter6;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear19;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear19;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear19;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter12;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter12;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter12;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula60;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula60;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula60;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula60;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula60;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_16;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_16;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_16;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_16;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_16;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula800;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula800;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula800;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula800;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula800;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear7;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear7;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula1000;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula1000;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula1000;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula1000;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula1000;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula700;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula700;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula700;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula700;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula700;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula500;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula500;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula500;ltlfuc_sat;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula500;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula500;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear11;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear11;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear11;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear9;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear9;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear9;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter15;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter15;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter15;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear16;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear16;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear16;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter18;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter18;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter18;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter18;ltlfuc_bdd;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counter;counter18;v_best;True;False
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear6;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear6;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry16;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry16;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry16;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry12;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry12;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry12;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear11;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear11;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterLinear;counterLinear11;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry14;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry14;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarry;counterCarry14;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear19;aaltafuc;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear19;trppp;True;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/rozier/counter/counterCarryLinear;counterCarryLinear19;ltlfuc_sat;False;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_cl;spec_cl_14;aaltafuc;True;True
